2024-08-17 09:59:46,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 09:59:46,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 09:59:46,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 09:59:46,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 09:59:46,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 09:59:46,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:25,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:26,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:27,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:28,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:29,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
2024-08-17 10:12:30,0,28.6139,77.209,Unknown,Unknown,Unknown,0
